"","ResourceID","Subject","Title","Description","Source","SourceURL","Modified","Frequency","Var1","id","Period","Duration","Label1","Value","Unit","Measure","Multiplier"
"753","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","1b4ba4ea-d1df-4fcb-bb42-6314198af296","2020-10-20","P1D","Active",33,"Number","COVID-19 cases",0
"754","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","cbed6019-143a-48a0-9bfe-1ee4541acbcc","2020-10-19","P1D","Active",37,"Number","COVID-19 cases",0
"755","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","31e89a4b-3a07-4486-a6df-bb00638ebfc9","2020-10-21","P1D","Active",56,"Number","COVID-19 cases",0
"756","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7d84d843-48f5-430d-ab67-d25e6d2077c9","2020-10-23","P1D","Active",61,"Number","COVID-19 cases",0
"757","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0f54eb2a-fdcd-4065-9f50-5dc5f56a1858","2020-10-24","P1D","Active",74,"Number","COVID-19 cases",0
"758","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","630e83f1-6436-4cce-b878-9c564a964c64","2020-10-22","P1D","Active",58,"Number","COVID-19 cases",0
"759","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","20357450-f44a-4a65-b9ec-add1648dc783","2020-10-26","P1D","Active",74,"Number","COVID-19 cases",0
"760","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","39129133-a727-4efc-b18b-6537ba9302dd","2020-10-25","P1D","Active",70,"Number","COVID-19 cases",0
"761","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","d09861c2-cb32-4fe6-a8e1-7041602ce3a2","2020-10-30","P1D","Active",68,"Number","COVID-19 cases",0
"762","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","e083eac4-a6c0-4f12-aed3-7589d78c956f","2020-10-27","P1D","Active",68,"Number","COVID-19 cases",0
"763","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b165d0ba-f0e9-4bd8-b2d8-a292e13bd649","2020-10-28","P1D","Active",66,"Number","COVID-19 cases",0
"764","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","73f555be-52c4-4c10-9ecb-f2bac195e4be","2020-10-29","P1D","Active",70,"Number","COVID-19 cases",0
"765","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","df640e23-4036-47d5-a785-51b427e8898b","2020-11-01","P1D","Active",77,"Number","COVID-19 cases",0
"766","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7660a526-8361-4eb4-992d-5d0368b02698","2020-11-05","P1D","Active",67,"Number","COVID-19 cases",0
"767","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","e63f1978-0720-47d4-8d2d-47ec059a1647","2020-10-31","P1D","Active",75,"Number","COVID-19 cases",0
"768","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","378b1c2c-47ee-4467-a156-43f66371618f","2020-11-02","P1D","Active",81,"Number","COVID-19 cases",0
"769","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","55eba81c-7e30-43f6-b485-a388a2638e01","2020-11-06","P1D","Active",44,"Number","COVID-19 cases",0
"770","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","37aa6f9b-5ea2-4d26-b461-4fa554373f4d","2020-11-03","P1D","Active",75,"Number","COVID-19 cases",0
"771","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","86523255-f612-4576-a1f2-c56bd840ea8c","2020-11-07","P1D","Active",43,"Number","COVID-19 cases",0
"772","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","174de1d2-1e5a-4d05-9b02-c19f4dab4d7b","2020-11-04","P1D","Active",73,"Number","COVID-19 cases",0
"773","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","686e3523-684e-486b-a6f6-e1a2bd694837","2020-11-08","P1D","Active",48,"Number","COVID-19 cases",0
"774","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","8f5a1466-8181-4c9c-ad71-147e412150c5","2020-11-09","P1D","Active",51,"Number","COVID-19 cases",0
"775","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","9de2d0d9-5759-4d5e-a646-d531574146f0","2020-11-10","P1D","Active",52,"Number","COVID-19 cases",0
"776","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","dc3f8f42-3fda-4b66-bfbd-e62cb0885639","2020-11-11","P1D","Active",52,"Number","COVID-19 cases",0
"777","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5db8afa2-7fae-4fe0-a836-295ebd3625b0","2020-11-12","P1D","Active",53,"Number","COVID-19 cases",0
"778","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","dd9c9e88-fc2b-4bfd-9994-e8b105890db3","2020-11-13","P1D","Active",53,"Number","COVID-19 cases",0
"779","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7c036309-beeb-48a0-91ba-e7f6d45ce4aa","2020-11-14","P1D","Active",55,"Number","COVID-19 cases",0
"780","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","a32e1c04-9f2d-42da-bf1e-af10c281241e","2020-11-15","P1D","Active",58,"Number","COVID-19 cases",0
"781","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0bea2680-dfb8-49d8-80dd-7371bf6ef61b","2020-11-17","P1D","Active",61,"Number","COVID-19 cases",0
"782","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","8900c8ea-ec82-4bf8-a677-cda8b1e7f38e","2020-11-16","P1D","Active",58,"Number","COVID-19 cases",0
"783","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","974747fc-14a8-4cdd-8035-0ef8c63c0a7b","2020-11-24","P1D","Active",53,"Number","COVID-19 cases",0
"784","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","c09db95f-52bf-4518-9ad1-a60e3bf67c01","2020-11-18","P1D","Active",64,"Number","COVID-19 cases",0
"785","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","d631ca17-83e8-48e1-b764-c66f4a5ea6df","2020-11-19","P1D","Active",37,"Number","COVID-19 cases",0
"786","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7b642ff2-a891-4170-a598-158cc0bb7f9b","2020-11-20","P1D","Active",40,"Number","COVID-19 cases",0
"787","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","d796999f-a1a7-4f92-bc23-4fa873053793","2020-11-21","P1D","Active",42,"Number","COVID-19 cases",0
"788","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","fc64aea9-1892-4728-a91b-81a2fedfab45","2020-11-22","P1D","Active",50,"Number","COVID-19 cases",0
"789","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","cc1b2274-681a-4e41-965d-32e631231676","2020-11-23","P1D","Active",52,"Number","COVID-19 cases",0
"790","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","90a1de2d-e04d-4da5-9c26-aacc14f8d8dd","2020-11-25","P1D","Active",59,"Number","COVID-19 cases",0
"791","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","299d3c17-02f1-4e39-a8fe-310fc6b71ca9","2020-11-29","P1D","Active",68,"Number","COVID-19 cases",0
"792","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","836c8797-1482-496f-b781-09db2b5fe8d2","2020-11-26","P1D","Active",60,"Number","COVID-19 cases",0
"793","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","aa7918b8-3c99-4d6c-acc6-48e35e46c2f0","2020-12-01","P1D","Active",72,"Number","COVID-19 cases",0
"794","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","aab74090-bd4f-4c26-aef8-b52a2163ab44","2020-11-27","P1D","Active",66,"Number","COVID-19 cases",0
"795","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5776a19c-ec58-4f77-bded-5756b1d2bf6f","2020-11-28","P1D","Active",69,"Number","COVID-19 cases",0
"796","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","bae50f2c-256c-46b0-8be8-0f94cb3b17b8","2020-11-30","P1D","Active",72,"Number","COVID-19 cases",0
"797","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","4b60f39b-bea7-487c-8752-1bd3dc9aa248","2020-12-02","P1D","Active",72,"Number","COVID-19 cases",0
"798","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","659b8101-cf3b-4e7d-8fae-7e90b22826bf","2020-12-03","P1D","Active",70,"Number","COVID-19 cases",0
"799","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","96aca87c-abe8-4b73-8906-1dbe3dd52380","2020-12-06","P1D","Active",56,"Number","COVID-19 cases",0
"800","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","2bfa6545-4bf6-4f94-8654-99075a0eddd3","2020-12-04","P1D","Active",61,"Number","COVID-19 cases",0
"801","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","8aaba101-3c7d-4b30-a81f-18a1560254ed","2020-12-07","P1D","Active",56,"Number","COVID-19 cases",0
"802","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","254f9e79-7458-4dbf-860c-db792ea88719","2020-12-05","P1D","Active",59,"Number","COVID-19 cases",0
"803","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5af94012-0dd0-4564-8f13-03e5d2914260","2020-12-08","P1D","Active",54,"Number","COVID-19 cases",0
"804","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","35f5c2d6-ad81-4664-9de8-ec24ecba8f0c","2020-12-09","P1D","Active",55,"Number","COVID-19 cases",0
"805","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7265c3eb-0354-4ef1-bd58-c1234d7fc6b9","2020-12-11","P1D","Active",57,"Number","COVID-19 cases",0
"806","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0560de98-709c-411c-a122-404de0b35069","2020-12-13","P1D","Active",56,"Number","COVID-19 cases",0
"807","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","da95d15b-e54a-42fc-bd0e-95a80b0f0dcc","2020-12-14","P1D","Active",56,"Number","COVID-19 cases",0
"808","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","301ce51f-7671-48b6-af8c-13745b673c08","2020-12-16","P1D","Active",43,"Number","COVID-19 cases",0
"809","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","4865ea19-e1ec-4617-8349-72338bfa48eb","2020-12-15","P1D","Active",43,"Number","COVID-19 cases",0
"810","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0edcb9f6-7131-4ad8-ae99-a2624bd2ed3d","2020-12-18","P1D","Active",51,"Number","COVID-19 cases",0
"811","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","317efb75-e040-41c2-a46c-b030c1b14871","2020-12-29","P1D","Active",49,"Number","COVID-19 cases",0
"812","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","a7d600b7-f8ff-4159-a8f8-ff0f4ec98314","2021-01-03","P1D","Active",72,"Number","COVID-19 cases",0
"813","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b627e35a-c162-4db2-92b6-48bb791cf6ae","2020-12-20","P1D","Active",55,"Number","COVID-19 cases",0
"814","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","f60310fa-0332-4065-8bf9-3daa94e77362","2020-12-21","P1D","Active",59,"Number","COVID-19 cases",0
"815","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","e76ba804-e57e-46e0-abbe-ef89f90536af","2020-12-23","P1D","Active",49,"Number","COVID-19 cases",0
"816","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","7c21d4b4-8506-49df-98cd-0eac6ae88fa5","2020-12-27","P1D","Active",50,"Number","COVID-19 cases",0
"817","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","485e46c0-add0-4d29-898a-ac9f80a7f598","2021-01-10","P1D","Active",75,"Number","COVID-19 cases",0
"818","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","502a3eb2-bd65-44b7-934f-c26f10519196","2020-12-31","P1D","Active",55,"Number","COVID-19 cases",0
"819","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","41a5c104-a74e-488c-93bb-b42623423d58","2021-01-05","P1D","Active",61,"Number","COVID-19 cases",0
"820","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","4c93371a-5315-4e85-b3ca-f8dd2d0030ad","2021-01-11","P1D","Active",77,"Number","COVID-19 cases",0
"821","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","056d2219-5112-4c00-91c9-00d27d9925c0","2021-01-13","P1D","Active",62,"Number","COVID-19 cases",0
"822","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b187cc0e-690b-40e7-970f-f8f5d126b6a6","2021-01-07","P1D","Active",62,"Number","COVID-19 cases",0
"823","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","519e259e-62c0-47d4-a64a-c5f2b31b2554","2021-01-15","P1D","Active",76,"Number","COVID-19 cases",0
